"","Tsize","rep","R2","RMSE","TvsS","BSm","BTm"
"264",30,64,0.207498603008404,18.5838530321504,0.00244164253251112,-44.5957756420312,-14.5315587702844
"265",30,65,0.310862074226027,21.1444081573033,0.00117989607104488,-44.6113376403674,-8.62800400334579
"266",30,66,0.263540054843224,18.3648067030985,0.0644932108230399,-35.4476693190447,-16.9461341808243
"267",30,67,0.271984195511136,19.032273697885,0.0750343977387905,-31.9460091382949,-11.5660039259444
"268",30,68,0.152967903175046,20.7515241672269,0.189075864030875,-41.2887077119005,-29.3004865182451
"269",30,69,0.273245609335953,21.5300838835803,0.00278637694237997,-42.6833510818267,-10.0347724799418
"270",30,70,0.130612978506831,23.5306134603118,0.187442612451135,-20.8825960585005,-3.3785385084132
"271",30,71,0.394058395165248,26.8739615648021,0.000416664095604526,-41.7778063238565,9.36178578786227
"272",30,72,0.175373272885228,21.6364660697139,0.0545229086937815,-36.186003080053,-19.4235482429586
"273",30,73,0.157237235690873,19.6198385807031,0.00627296238049347,-32.5968336167552,-12.0301677432814
"274",30,74,0.402370660931433,23.8539581541858,0.0021501593253935,-32.50087860409,9.0402461752019
"275",30,75,0.286508994210707,21.7215375403133,0.00732092180064855,-34.1667840174225,-0.183132188174475
"276",30,76,0.252476073933706,23.7689845310129,0.0106531320619317,-35.7881920188076,-1.95012900141068
"277",30,77,0.214212150082755,27.4148589937283,0.00137051615241795,-42.088149980341,0.0164200997682393
"278",30,78,0.15490787186228,24.905304635984,0.141981151237074,-25.5500815161957,-4.84502197664442
"279",30,79,0.239111091631501,21.0183474717688,0.00487579710480196,-35.8263156304683,-7.10057648133546
"280",30,80,0.208471596194788,25.3342060276343,0.0225431200874535,-40.9891958180064,-9.71321429887899
"281",30,81,0.20453666509884,22.163525542272,0.00651959863242986,-34.7976704650157,-8.223697514671
"282",30,82,0.400113213013393,22.7628965781346,0.000934937684218249,-36.5735693122115,1.96692862358421
"283",30,83,0.26938091347785,24.9926276663217,0.00295239899988529,-38.8799777770233,-2.28820953987984
"284",30,84,0.280027351361296,19.6635056823058,0.000318655262733061,-40.1707954200439,-2.73699292153027
"285",30,85,0.275799017428391,19.4249397789444,0.00573206457277031,-33.7867295084897,-5.80308699388764
